Stanox;Latitude;Longitude;CRS Code;NLCDesc;Station Name;Tiploc Code
42414;;;"''";"BARTHOMLEY JUNCTION";"''";"''"
30106;;;"''";"BARTON & BROUGHTON PASS LOOP";"''";"''"
57724;;;"''";"BARTON & WALTON";"''";"''"
33013;;;"''";"BARTON DOCK ROAD (GBRF)";"''";"''"
57728;;;"''";"BARTON GPL DY56";"''";"''"
57729;;;"''";"BARTON GPL DY57";"''";"''"
16234;;;"''";"BARTON HILL";"''";"''"
57731;;;"''";"BARTON UNDER NEEDWOOD";"''";"''"
57727;;;"''";"BARTON UNDER NEEDWOOD NORTH JN";"''";"''"
57725;;;"''";"BARTON UNDER NEEDWOOD RSMD";"''";"''"
57726;;;"''";"BARTON UNDER NEEDWOOD SOUTH JN";"''";"''"
64123;;;"''";"BASCHURCH";"''";"''"
506;;;"''";"BASEL";"''";"''"
505;;;"''";"BASEL SBB GB GTI";"''";"''"
15001;;;"''";"BASF (SEAL SANDS)";"''";"''"
55118;;;"''";"BASFORD";"''";"''"
42155;;;"''";"BASFORD HALL JUNCTION";"''";"''"
86052;;;"''";"BASINGSTOKE BARTON MILL E";"''";"''"
86065;;;"''";"BASINGSTOKE CARR SVCG";"''";"''"
86063;;;"''";"BASINGSTOKE DOWN YARD";"''";"''"
86060;;;"''";"BASINGSTOKE NORTH YARD";"''";"''"
86055;;;"''";"BASINGSTOKE SIGNAL B5105";"''";"''"
86050;;;"''";"BASINGSTOKE SIGNAL B5106";"''";"''"
86053;;;"''";"BASINGSTOKE SIGNAL B5109";"''";"''"
86062;;;"''";"BASINGSTOKE SIGNAL BE549";"''";"''"
86064;;;"''";"BASINGSTOKE UP YARD";"''";"''"
81502;;;"''";"BATH AVON COUNTY REFUSE TERML";"''";"''"
81500;;;"''";"BATH GOODS LOOP";"''";"''"
81498;;;"''";"BATH GOODS SIG. B175";"''";"''"
81499;;;"''";"BATH YARD";"''";"''"
75356;;;"''";"BATHAMPTON JN";"''";"''"
4013;;;"''";"BATHGATE";"''";"''"
7330;;;"''";"BATHGATE EAST JN";"''";"''"
7332;;;"''";"BATHGATE LMD";"''";"''"
4012;;;"''";"BATHGATE M.A.T.";"''";"''"
87199;;;"''";"BATTERSEA PIER JN";"''";"''"
87239;;;"''";"BATTERSEA YARD";"''";"''"
89385;;;"''";"BATTLE NO 2 XOVER";"''";"''"
23487;;;"''";"BAWTRY CROSSOVER";"''";"''"
11725;;;"''";"BAY HORSE";"''";"''"
12105;;;"''";"BEAL";"''";"''"
49125;;;"''";"BEALINGS";"''";"''"
15628;;;"''";"BEAM MILL JN.";"''";"''"
66453;;;"''";"BEARLEY JUNCTION";"''";"''"
7977;;;"''";"BEATTOCK";"''";"''"
7995;;;"''";"BEATTOCK D.P.L.";"''";"''"
7978;;;"''";"BEATTOCK DOWN SIDINGS";"''";"''"
7975;;;"''";"BEATTOCK SUMMIT";"''";"''"
7974;;;"''";"BEATTOCK SUMMIT D.P.L.";"''";"''"
7990;;;"''";"BEATTOCK SUMMIT DOWN SIDINGS";"''";"''"
7973;;;"''";"BEATTOCK SUMMIT U.P.L.";"''";"''"
7976;;;"''";"BEATTOCK U.P.L.";"''";"''"
7996;;;"''";"BEATTOCK UP SIDINGS";"''";"''"
7987;;;"''";"BEATTOCK UP SUMMIT SIDINGS";"''";"''"
88316;;;"''";"BECKENHAM JN SIGNAL VS607";"''";"''"
23507;;;"''";"BECKINGHAM";"''";"''"
15904;;;"''";"BEDALE (RT TEST)";"''";"''"
62015;;;"''";"BEDFORD CAULDWELL DEPOT";"''";"''"
62017;;;"''";"BEDFORD ENGINEERS SIDINGS";"''";"''"
62022;;;"''";"BEDFORD JOWETT SDGS";"''";"''"
62008;;;"''";"BEDFORD NORTH JN";"''";"''"
62009;;;"''";"BEDFORD NORTH SIDINGS";"''";"''"
62010;;;"''";"BEDFORD SIGNAL 603";"''";"''"
62036;;;"''";"BEDFORD ST JOHNS G.L.";"''";"''"
62021;;;"''";"BEDFORD WASH ROAD";"''";"''"
12241;;;"''";"BEDLINGTON FURNACEWAY";"''";"''"
74823;;;"''";"BEDWYN REVERSING SIDING";"''";"''"
89415;;;"''";"BEECHBROOK FARM";"''";"''"
82115;;;"''";"BEECHGROVE GROUND FRAME";"''";"''"
55214;;;"''";"BEESTON";"''";"''"
55224;;;"''";"BEESTON HEADSHUNT";"''";"''"
55223;;;"''";"BEESTON RUN ROUND";"''";"''"
55222;;;"''";"BEESTON SIG TN4918";"''";"''"
55225;;;"''";"BEESTON SIG TN4931";"''";"''"
55208;;;"''";"BEESTON SIGNAL 344";"''";"''"
55218;;;"''";"BEESTON SIMS METALS FHH";"''";"''"
55220;;;"''";"BEESTON SIMS METALS GBRF";"''";"''"
25827;;;"''";"BEIGHTON DEPOT";"''";"''"
25831;;;"''";"BEIGHTON JN";"''";"''"
25825;;;"''";"BEIGHTON STATION JN";"''";"''"
7100;;;"''";"BEITH";"''";"''"
15015;;;"''";"BELASIS LANE";"''";"''"
12106;;;"''";"BELFORD";"''";"''"
12114;;;"''";"BELFORD TAMPER SIDINGS";"''";"''"
54304;;;"''";"BELLE ISLE";"''";"''"
54305;;;"''";"BELLE ISLE SIGNAL 303";"''";"''"
6530;;;"''";"BELLGROVE SIG YS783";"''";"''"
6705;;;"''";"BELLGROVE SIG YS785";"''";"''"
88484;;;"''";"BELLINGHAM SIDING";"''";"''"
44221;;;"''";"BELLWATER SIGNAL BOX";"''";"''"
23455;;;"''";"BELMONT DOWN RECEPTION";"''";"''"
23432;;;"''";"BELMONT DOWN YARD";"''";"''"
8620;;;"''";"BELMONT L.C.";"''";"''"
7435;;;"''";"BENHAR JN";"''";"''"
7437;;;"''";"BENHAR JN C.E.";"''";"''"
232;;;"''";"BENIFAYO-ALMOSAFES";"''";"''"
16401;;;"''";"BENINGBROUGH";"''";"''"
49300;;;"''";"BENTLEY (SUFFOLK)";"''";"''"
23201;;;"''";"BENTLEY CROSSOVER";"''";"''"
66463;;;"''";"BENTLEY HEATH X-ING";"''";"''"
23027;;;"''";"BENTLEY JN";"''";"''"
12255;;;"''";"BENTON";"''";"''"
12419;;;"''";"BENTON (METRO)";"''";"''"
68144;;;"''";"BERKELEY C.E.G.B.";"''";"''"
68145;;;"''";"BERKELEY ROAD JUNCTION";"''";"''"
69103;;;"''";"BERMUDA PARK";"''";"''"
88245;;;"''";"BERWICK  CE SIDING";"''";"''"
12002;;;"''";"BERWICK UPON TWEED GDS LP";"''";"''"
12000;;;"''";"BERWICK-U-T NORTH DOWN SDGS";"''";"''"
65703;;;"''";"BESCOT BALLAST RECLAIM SITE";"''";"''"
65713;;;"''";"BESCOT C&D ROADS SPOIL TIP";"''";"''"
65709;;;"''";"BESCOT JN";"''";"''"
65700;;;"''";"BESCOT MSH YD FRT";"''";"''"
65704;;;"''";"BESCOT SALARIED";"''";"''"
65711;;;"''";"BESCOT UP REC SDGS - VIRT QRY";"''";"''"
65701;;;"''";"BESCOT YARD SPECFD PRIVATE WGN";"''";"''"
23475;;;"''";"BESSACARR JN";"''";"''"
55111;;;"''";"BESTWOOD PARK JUNCTION";"''";"''"
87090;;;"''";"BETCHWORTH CE UP SIDING";"''";"''"
52744;;;"''";"BETHNAL GREEN EAST JUNCTION";"''";"''"
52740;;;"''";"BETHNAL GREEN NORTH JUNCTION";"''";"''"
52742;;;"''";"BETHNAL GREEN WEST JUNCTION";"''";"''"
42300;;;"''";"BETLEY ROAD SB";"''";"''"
889;;;"''";"BETTEMBOURG (LUXEMBOURG)";"''";"''"
88268;;;"''";"BEXHILL GROUND FRAME";"''";"''"
74556;;;"''";"BICESTER DEPOT EAST JN";"''";"''"
74560;;;"''";"BICESTER DEPOT WEST JN";"''";"''"
74559;;;"''";"BICESTER DEPOT-GL-RR";"''";"''"
74562;;;"''";"BICESTER GAVRAY JUNCTION";"''";"''"
74555;;;"''";"BICESTER LONDON ROAD L/XING";"''";"''"
69501;;;"''";"BICESTER NORTH ENGINEER SDG";"''";"''"
69503;;;"''";"BICESTER NORTH SIGNAL ME2034";"''";"''"
69507;;;"''";"BICESTER NTH SIG 189";"''";"''"
69509;;;"''";"BICESTER NTH SIG 192";"''";"''"
69499;;;"''";"BICESTER NTH TURNBACK SDGS";"''";"''"
74563;;;"''";"BICESTER SIG ME2032";"''";"''"
74567;;;"''";"BICESTER SIG ME210";"''";"''"
74564;;;"''";"BICESTER SIG OB1792";"''";"''"
74565;;;"''";"BICESTER SIG OB1794";"''";"''"
74566;;;"''";"BICESTER SIG OB9024";"''";"''"
74561;;;"''";"BICESTER SOUTH JUNCTION";"''";"''"
88479;;;"''";"BICKLEY JUNCTION";"''";"''"
45614;;;"''";"BIGGLESWADE SIG K235";"''";"''"
15022;;;"''";"BILINGHAM MARCROFT ENGINEERING";"''";"''"
15021;;;"''";"BILLINGHAM EAST GRID";"''";"''"
15029;;;"''";"BILLINGHAM JN";"''";"''"
87990;;;"''";"BILLINGSHURST SIG T1430";"''";"''"
87934;;;"''";"BILLINGSHURST SIG T862";"''";"''"
66034;;;"''";"BIRCH COPPICE FREIGHTLINER";"''";"''"
66036;;;"''";"BIRCH COPPICE GBRF";"''";"''"
66037;;;"''";"BIRCH COPPICE REPAIR POINT";"''";"''"
66033;;;"''";"BIRCH COPPICE X/CHNGE SDGS";"''";"''"
36059;;;"''";"BIRKDALE SIDINGS";"''";"''"
38199;;;"''";"BIRKENHEAD CENTRAL SDGS";"''";"''"
38155;;;"''";"BIRKENHEAD NTH WASHER RD";"''";"''"
9437;;;"''";"BIRKETT TUNNEL";"''";"''"
57800;;;"''";"BIRMINGHAM CURVE JUNCTION";"''";"''"
69214;;;"''";"BIRMINGHAM INT NORTH JN";"''";"''"
69216;;;"''";"BIRMINGHAM INT SOUTH JUNCTION";"''";"''"
66418;;;"''";"BIRMINGHAM MOOR ST SDG";"''";"''"
66410;;;"''";"BIRMINGHAM MOOR ST SDGS 2";"''";"''"
66408;;;"''";"BIRMINGHAM SNOW HILL T/BACK SD";"''";"''"
13554;;;"''";"BIRTLEY JUNCTION";"''";"''"
83020;;;"''";"BISHOPS LYDEARD GBRF";"''";"''"
47413;;;"''";"BISHOPS STORTFORD C.S.";"''";"''"
47414;;;"''";"BISHOPS STORTFORD UP LOOP";"''";"''"
23456;;;"''";"BLACK CARR";"''";"''"
29149;;;"''";"BLACKBURN";"''";"''"
29158;;;"''";"BLACKBURN BOLTON ROAD";"''";"''"
29157;;;"''";"BLACKBURN GILBRAITHS";"''";"''"
3154;;;"''";"BLACKFORD DOWN SIDING";"''";"''"
3155;;;"''";"BLACKFORD REFUGE SIDINGS";"''";"''"
3158;;;"''";"BLACKFORD UP SIDING";"''";"''"
87242;;;"''";"BLACKFRIARS CARRIAGE RDS";"''";"''"
88395;;;"''";"BLACKFRIARS JUNCTION";"''";"''"
87229;;;"''";"BLACKFRIARS SIGNAL VS688";"''";"''"
87770;;;"''";"BLACKHAM JN";"''";"''"
14185;;;"''";"BLACKHILLS FARM";"''";"''"
30022;;;"''";"BLACKPOOL CSOP";"''";"''"
69504;;;"''";"BLACKTHORNE";"''";"''"
56126;;;"''";"BLACKWELL (DB SCHENKER)";"''";"''"
67001;;;"''";"BLACKWELL (WORCS)";"''";"''"
56123;;;"''";"BLACKWELL FHH";"''";"''"
56124;;;"''";"BLACKWELL SIG 4726";"''";"''"
56125;;;"''";"BLACKWELL SIG 4727";"''";"''"
56129;;;"''";"BLACKWELL SOUTH JN";"''";"''"
40068;;;"''";"BLAENAU FFESTINIOG NO 3 GF";"''";"''"
40069;;;"''";"BLAENAU FFESTINIOG NO.2 GF";"''";"''"
30166;;;"''";"BLAINSCOUGH BRX";"''";"''"
3099;;;"''";"BLAIR ATHOLL DOWN SIDING";"''";"''"
82207;;;"''";"BLATCHBRIDGE JN";"''";"''"
9445;;;"''";"BLEA MOOR R S";"''";"''"
9446;;;"''";"BLEA MOOR UP GOODS LOOP";"''";"''"
70299;;;"''";"BLETCHLEY DOWN GOODS LOOP";"''";"''"
70296;;;"''";"BLETCHLEY DOWN SDGS";"''";"''"
70301;;;"''";"BLETCHLEY FLYOVER JN";"''";"''"
70297;;;"''";"BLETCHLEY SHUNT NECK";"''";"''"
70292;;;"''";"BLETCHLEY SIG 76 (DN FAST)";"''";"''"
70294;;;"''";"BLETCHLEY SWANBOURNE SDG";"''";"''"
70302;;;"''";"BLETCHLEY T&RS W/SHOP STF";"''";"''"
70291;;;"''";"BLETCHLEY WATER EATON RD";"''";"''"
70295;;;"''";"BLETCHLY CAMBRIDGE SDGS";"''";"''"
4813;;;"''";"BLINDWELLS OPENCAST";"''";"''"
70138;;;"''";"BLISWORTH - RAILTRACK";"''";"''"
70139;;;"''";"BLISWORTH GROUND FRAME";"''";"''"
46003;;;"''";"BLOTOFT SIGNAL BOX";"''";"''"
65523;;;"''";"BLOXWICH SIGNAL 103";"''";"''"
65520;;;"''";"BLOXWICH SIGNAL BOX";"''";"''"
88412;;;"''";"BLUE ANCHOR";"''";"''"
18432;;;"''";"BLUE CIRCLE";"''";"''"
86953;;;"''";"BLUE CIRCLE";"''";"''"
7421;;;"''";"BLUE CIRCLE";"''";"''"
32401;;;"''";"BLUE CIRCLE";"''";"''"
8403;;;"''";"BLUE CIRCLE";"''";"''"
17127;;;"''";"BLUE CIRCLE";"''";"''"
19202;;;"''";"BLUE CIRCLE";"''";"''"
15811;;;"''";"BLUE CIRCLE";"''";"''"
2105;;;"''";"BLUE CIRCLE";"''";"''"
26003;;;"''";"BLUE CIRCLE";"''";"''"
55211;;;"''";"BLUE CIRCLE";"''";"''"
1104;;;"''";"BLUE CIRCLE";"''";"''"
49022;;;"''";"BLUE CIRCLE";"''";"''"
74450;;;"''";"BLUE CIRCLE / GROUND FRAME";"''";"''"
82091;;;"''";"BLUE CIRCLE CEMENT EWS";"''";"''"
12231;;;"''";"BLYTH (C&W)";"''";"''"
74426;;;"''";"BMW OXFORD C&W";"''";"''"
88284;;;"''";"BO PEEP JCN SIGNAL BOX";"''";"''"
5117;;;"''";"BO'NESS";"''";"''"
5116;;;"''";"BO'NESS D.P.L.";"''";"''"
5118;;;"''";"BO'NESS GF";"''";"''"
5115;;;"''";"BO'NESS JN EXCHANGE SDG";"''";"''"
30168;;;"''";"BOARS HEAD GROUND FRAME";"''";"''"
1143;;;"''";"BOAT OF GARTEN";"''";"''"
2040;;;"''";"BOAT OF KINTORE";"''";"''"
23;;;"''";"BOCHUM HBF";"''";"''"
85015;;;"''";"BODMIN ROAD STN BUS STOP";"''";"''"
85012;;;"''";"BODMIN SDG-FITZGERALD LIGHTING";"''";"''"
27;;;"''";"BOENEN (GERMANY)";"''";"''"
9193;;;"''";"BOG JN";"''";"''"
86440;;;"''";"BOGNOR REGIS BALLAST";"''";"''"
86442;;;"''";"BOGNOR REGIS SIGNAL BR13";"''";"''"
8303;;;"''";"BOGSIDE JUNCTION";"''";"''"
8301;;;"''";"BOGSIDE REFUGE SIDING";"''";"''"
8302;;;"''";"BOGSIDE SNODGRASS/ARDEER";"''";"''"
14007;;;"''";"BOLDON EAST JN";"''";"''"
14001;;;"''";"BOLDON NORTH JUNCTION";"''";"''"
14002;;;"''";"BOLDON WEST JUNCTION";"''";"''"
72250;;;"''";"BOLLO LANE JUNCTION";"''";"''"
27113;;;"''";"BOLSOVER";"''";"''"
27115;;;"''";"BOLSOVER COALITE & CHEMICALS";"''";"''"
29170;;;"''";"BOLTON BRANCH JUNCTION";"''";"''"
29155;;;"''";"BOLTON JUNCTION";"''";"''"
29152;;;"''";"BOLTON ROAD SIDINGS (PWAY YD)";"''";"''"
24010;;;"''";"BOLTON-UPON-DEARNE LOS";"''";"''"
31;;;"''";"BONN HBF";"''";"''"
25014;;;"''";"BOOTH CF";"''";"''"
16245;;;"''";"BOOTHAM";"''";"''"
36600;;;"''";"BOOTLE BRANCH JUNCTION";"''";"''"
36085;;;"''";"BOOTLE DOWN & UP GOODS";"''";"''"
792;;;"''";"BORDEAUX-BASTIDE";"''";"''"
66324;;;"''";"BORDESLEY JUNCTION";"''";"''"
66419;;;"''";"BORDESLEY LOOP";"''";"''"
66413;;;"''";"BORDESLEY SIGNAL LJ7326";"''";"''"
66401;;;"''";"BORDESLEY SOUTH JN";"''";"''"
66405;;;"''";"BORDESLEY UP LOOP";"''";"''"
66416;;;"''";"BORDESLEY YARD";"''";"''"
779;;;"''";"BORGE-EN-BRESSE  (FRANCE)";"''";"''"
89435;;;"''";"BOROUGH GREEN SIGNAL ME303";"''";"''"
88404;;;"''";"BOROUGH MARKET JUNCTION";"''";"''"
15882;;;"''";"BOROUGHBRIDGE ROAD SB";"''";"''"
9339;;;"''";"BORROW BROOK VIADUCT";"''";"''"
44216;;;"''";"BOSTON DOCKS";"''";"''"
44215;;;"''";"BOSTON LAFARGE REDLAND";"''";"''"
44214;;;"''";"BOSTON SLEAFORD SIDINGS";"''";"''"
44213;;;"''";"BOSTON STATION SIDINGS";"''";"''"
44512;;;"''";"BOTTESFORD WEST JN";"''";"''"
28509;;;"''";"BOUGHTON JN";"''";"''"
15686;;;"''";"BOULBY MINE";"''";"''"
15684;;;"''";"BOULBY MINE";"''";"''"
15685;;;"''";"BOULBY MINE C&W";"''";"''"
44027;;;"''";"BOULTHAM JN";"''";"''"
54101;;;"''";"BOUNDS GREEN WASHER";"''";"''"
768;;;"''";"BOURG ST MAURICE";"''";"''"
71009;;;"''";"BOURNE END JN (HERTS)";"''";"''"
71018;;;"''";"BOURNE END SIGNAL WT1412";"''";"''"
71016;;;"''";"BOURNE END SIGNAL WT1414";"''";"''"
71017;;;"''";"BOURNE END SIGNAL WT1419";"''";"''"
71015;;;"''";"BOURNE END SIGNAL WT1421";"''";"''"
86928;;;"''";"Bournemouth Hurn Airport";"''";"''"
86924;;;"''";"BOURNEMOUTH MIDDLE SDGS";"''";"''"
86926;;;"''";"BOURNEMOUTH SIGNAL 21";"''";"''"
86920;;;"''";"BOURNEMOUTH SIGNAL BC 1011";"''";"''"
86922;;;"''";"BOURNEMOUTH T&RS DEPOT";"''";"''"
86923;;;"''";"BOURNEMOUTH WEST CARRIAGE SDGS";"''";"''"
74335;;;"''";"BOURTON";"''";"''"
52600;;;"''";"BOW DEPOT EWS LOOP";"''";"''"
52609;;;"''";"BOW DEPOT GBRF";"''";"''"
52601;;;"''";"BOW DEPOT LONDON";"''";"''"
52606;;;"''";"BOW DEPT FLHH";"''";"''"
52607;;;"''";"BOW EAST (DB SCHENKER)";"''";"''"
52608;;;"''";"BOW EAST FLHH (OLYMPICS)";"''";"''"
52701;;;"''";"BOW JUNCTION";"''";"''"
52604;;;"''";"BOW JUNCTION SIGNAL L5069";"''";"''"
52602;;;"''";"BOW MIDLAND WASTE RECYCLING";"''";"''"
64606;;;"''";"BOW STREET";"''";"''"
89142;;;"''";"BOWATERS P&P MILLS";"''";"''"
1026;;;"''";"BOWER";"''";"''"
53310;;;"''";"BOWES PARK REVERSING SDG";"''";"''"
15319;;;"''";"BOWESFIELD";"''";"''"
4703;;;"''";"BOWLAND JUNCTION";"''";"''"
6201;;;"''";"BOWLING ESSO";"''";"''"
19111;;;"''";"BP CHEMICALS";"''";"''"
5071;;;"''";"BP CHEMICALS";"''";"''"
26103;;;"''";"BP DEVELOPMENTS";"''";"''"
86967;;;"''";"BP EXPLORATION FURZEBROOK";"''";"''"
5084;;;"''";"BP GRANGEMOUTH (COLAS)";"''";"''"
47201;;;"''";"BP OIL";"''";"''"
8522;;;"''";"BP OIL";"''";"''"
88744;;;"''";"BP OIL";"''";"''"
79111;;;"''";"BP OIL (LLANDARCY)";"''";"''"
6022;;;"''";"BP OIL (W HGHLND OIL)";"''";"''"
9211;;;"''";"BP OIL (WEST CUMBRIA FARMERS)";"''";"''"
64121;;;"''";"BP OIL (WHITTINGTON)";"''";"''"
8524;;;"''";"BP OIL PRESTWICK (COLAS)";"''";"''"
5075;;;"''";"BP OIL REFINERY";"''";"''"
67371;;;"''";"BR ABBOTSWOOD JN ENG SIDING";"''";"''"
77090;;;"''";"BR CARDIFF TIDAL YARD";"''";"''"
88523;;;"''";"BR CARRIAGE SIDINGS";"''";"''"
73221;;;"''";"BR CARRIAGE SIDINGS";"''";"''"
87211;;;"''";"BR CARRIAGE SIDINGS";"''";"''"
14215;;;"''";"BR CEMETERY NORTH JN";"''";"''"
75002;;;"''";"BR COCKLEBURY SORTING SIDINGS";"''";"''"
75014;;;"''";"BR ENG LTD SWINDON WORKS";"''";"''"
45114;;;"''";"BR FLYASH EXAMINATION SIDINGS";"''";"''"
68083;;;"''";"BR GLOS BARNWOOD SUBSIDIARY YD";"''";"''"
68136;;;"''";"BR GOODS LOOP";"''";"''"
14144;;;"''";"BR HENDON NO1 SIDING";"''";"''"
24002;;;"''";"BR HICKLETON MAIN SIDINGS";"''";"''"
74439;;;"''";"BR HINKSEY YARD";"''";"''"
44049;;;"''";"BR LINCOLN TERRACE SIDINGS";"''";"''"
14142;;;"''";"BR LONDONDERRY SIDINGS";"''";"''"
49213;;;"''";"BR LOWER YARD";"''";"''"
83000;;;"''";"BR MARSHALLING YARD";"''";"''"
83400;;;"''";"BR MARSHALLING YARD";"''";"''"
16502;;;"''";"BR MILFORD WEST SIDINGS";"''";"''"
73299;;;"''";"BR NORTH ACTON SIDINGS";"''";"''"
74712;;;"''";"BR PADWORTH SIDING";"''";"''"
82247;;;"''";"BR PASSENGER TRAIN REPORTING";"''";"''"
67009;;;"''";"BR SPETCHLEY UP GOODS LOOP";"''";"''"
81811;;;"''";"BR STABLING SIDING";"''";"''"
67008;;;"''";"BR STOKE WKS JN ENG SIDINGS";"''";"''"
78206;;;"''";"BR STORMSTOWN LOOP";"''";"''"
73834;;;"''";"BR SUBSIDIARY YARD";"''";"''"
75010;;;"''";"BR TRANSFER SORTING SIDINGS";"''";"''"
67372;;;"''";"BR UP GOODS LOOP";"''";"''"
26202;;;"''";"BR WEST BURTON SIDING";"''";"''"
21119;;;"''";"BR WEST MARSH YARD";"''";"''"
82117;;;"''";"BR WYLYE SIDINGS";"''";"''"
89734;;;"''";"BR/EUROTUNNEL OPS BOUNDARY";"''";"''"
87087;;;"''";"BRACKNELL EMERGENCY T XOVER";"''";"''"
75363;;;"''";"BRADFORD JUNCTIONS S B";"''";"''"
18471;;;"''";"BRADLEY JN";"''";"''"
18469;;;"''";"BRADLEY WOOD JN";"''";"''"
43039;;;"''";"BRADWELL JN SIG SOT564";"''";"''"
43040;;;"''";"BRADWELL JUNCTION";"''";"''"
53247;;;"''";"BRAGBURY JUNCTION";"''";"''"
7454;;;"''";"BRAIDHURST DOWN LOOP";"''";"''"
7453;;;"''";"BRAIDHURST UP LOOP";"''";"''"
13301;;;"''";"BRAMPTON FELL";"''";"''"
43515;;;"''";"BRAMSHALL L.C.";"''";"''"
26305;;;"''";"BRANCLIFFE EAST JN";"''";"''"
46263;;;"''";"BRANDON DOWN GOODS LOOP";"''";"''"
46265;;;"''";"BRANDON DOWN SIDINGS";"''";"''"
46251;;;"''";"BRANDON SIGNAL B19";"''";"''"
46249;;;"''";"BRANDON SIGNAL EN8063";"''";"''"
46262;;;"''";"BRANDON UP REFUGE SIDINGS";"''";"''"
44091;;;"''";"BRANSTON & WASHINGBOROUGH";"''";"''"
57721;;;"''";"BRANSTON JUNCTION";"''";"''"
59411;;;"''";"BRAYBROOK";"''";"''"
9226;;;"''";"BRAYTON";"''";"''"
16519;;;"''";"BRAYTON TRAINING LINE (ETRU)";"''";"''"
57421;;;"''";"BRB HEADQUARTERS DERBY";"''";"''"
57225;;;"''";"BREADSALL";"''";"''"
6430;;;"''";"BREAKDOWN/RECOVERY EASTFIELD";"''";"''"
32326;;;"''";"BREDBURY RTS";"''";"''"
32334;;;"''";"BREDBURY TILCON GBRF";"''";"''"
63303;;;"''";"BRENT CURVE JN";"''";"''"
72114;;;"''";"BRENT JN";"''";"''"
81914;;;"''";"BRENT KNOLL";"''";"''"
73675;;;"''";"BRENTFORD C&W";"''";"''"
73672;;;"''";"BRENTFORD TOWN";"''";"''"
73670;;;"''";"BRENTFORD TOWN DAYS FLHH";"''";"''"
73669;;;"''";"BRENTFORD TOWN DAYS GBRF";"''";"''"
73676;;;"''";"BRENTFORD TOWN RTS";"''";"''"
88735;;;"''";"BRETT MARINE";"''";"''"
31337;;;"''";"BREWERY JUNCTION";"''";"''"
21120;;;"''";"BRICK PIT SIDINGS";"''";"''"
87602;;;"''";"BRICKLAYERS ARMS JUNCTION";"''";"''"
23443;;;"''";"BRIDGE JN";"''";"''"
6038;;;"''";"BRIDGE OF ORCHY C.E.";"''";"''"
7246;;;"''";"BRIDGE STREET JUNCTION";"''";"''"
79792;;;"''";"BRIDGEND 602 SIGNAL";"''";"''"
79800;;;"''";"BRIDGEND FORD REPAIR SDGS";"''";"''"
79796;;;"''";"BRIDGEND FORD SIDINGS G.F.";"''";"''"
79794;;;"''";"BRIDGEND SIGNAL PT3028";"''";"''"
19110;;;"''";"BRIDGES JN";"''";"''"
7289;;;"''";"BRIDGETON RP GBRF";"''";"''"
7270;;;"''";"BRIDGETON YARD C & W";"''";"''"
7274;;;"''";"BRIDGETON YARD GBRf";"''";"''"
65951;;;"''";"BRIDGNORTH";"''";"''"
81925;;;"''";"BRIDGWATER CHARTERAIL";"''";"''"
81926;;;"''";"BRIDGWATER SIGNAL 80";"''";"''"
81923;;;"''";"BRIDGWATER UP SDGS G F";"''";"''"
81921;;;"''";"BRIDGWATER UP YARD";"''";"''"
65729;;;"''";"BRIERLEY HILL";"''";"''"
65730;;;"''";"BRIERLY HILL FLHH";"''";"''"
34233;;;"''";"BRIGGS SIDINGS (DBS)";"''";"''"
87982;;;"''";"BRIGHTON  LOCOMOTIVE WORKS";"''";"''"
87979;;;"''";"BRIGHTON  LOVERS WALK SIDINGS";"''";"''"
87976;;;"''";"BRIGHTON  RECEPTION ROAD (TPS)";"''";"''"
87977;;;"''";"BRIGHTON BALLAST";"''";"''"
87981;;;"''";"BRIGHTON DOWN SIDING";"''";"''"
87978;;;"''";"BRIGHTON SIGNAL 1257";"''";"''"
87970;;;"''";"BRIGHTON SIGNAL T1277";"''";"''"
88095;;;"''";"BRIGHTON SIGNAL T1280";"''";"''"
87984;;;"''";"BRIGHTON WALL SIDING";"''";"''"
25512;;;"''";"BRIGHTSIDE LOOP";"''";"''"
25513;;;"''";"BRIGHTSIDE LOOPS";"''";"''"
25514;;;"''";"BRIGHTSIDE NO1 RECEPTION";"''";"''"
25515;;;"''";"BRIGHTSIDE NO2 RECEPTION";"''";"''"
25511;;;"''";"BRIGHTSIDE STATION JUNCTION";"''";"''"
69506;;;"''";"BRILL";"''";"''"
31561;;;"''";"BRINDLE HEATH (AGECROFT NJ)";"''";"''"
31562;;;"''";"BRINDLE HEATH (AGECROFT SJ)";"''";"''"
31563;;;"''";"BRINDLE HEATH LOOP";"''";"''"
31552;;;"''";"BRINDLE HEATH R.T.S. (GMC)";"''";"''"
31553;;;"''";"BRINDLE HEATH RTS";"''";"''"
69025;;;"''";"BRINKLOW";"''";"''"
81821;;;"''";"BRISTOL ASHTON GATE";"''";"''"
81424;;;"''";"BRISTOL BAROW RD AVON CC RTS";"''";"''"
81434;;;"''";"BRISTOL BARTON HILL EWS";"''";"''"
81433;;;"''";"BRISTOL BARTON HILL FLINERHH";"''";"''"
81512;;;"''";"BRISTOL EAST DEPOT EWS";"''";"''"
81511;;;"''";"BRISTOL EAST DEPOT TARMAC";"''";"''"
81690;;;"''";"BRISTOL EAST JN";"''";"''"
81851;;;"''";"BRISTOL FREIGHTLINER DEPOT";"''";"''"
81704;;;"''";"BRISTOL HIGH LEVEL SIDING";"''";"''"
81609;;;"''";"BRISTOL KINGSLAND ROAD FHH";"''";"''"
